unit_id,treatment,checkout_completed,pre_purchase_score
shopper_0000776,1,0,0.79786874
shopper_0000777,0,0,0.91204765
shopper_0000778,0,0,0.84145959
shopper_0000779,1,1,0.33329251
shopper_0000780,0,0,0.40579873
shopper_0000781,0,0,0.59886133
shopper_0000782,0,0,0.45532650
shopper_0000783,0,0,0.44571249
shopper_0000784,1,0,0.76927156
shopper_0000785,0,0,0.67317682
shopper_0000786,0,0,0.45491086
shopper_0000787,0,0,0.93384182
shopper_0000788,0,0,0.66425610
shopper_0000789,1,0,0.86829805
shopper_0000790,0,0,0.32244781
shopper_0000791,0,0,0.62677480
shopper_0000792,1,0,0.55545649
shopper_0000793,0,0,0.81200493
shopper_0000794,0,0,0.76860470
shopper_0000795,1,0,0.09532827
shopper_0000796,0,0,0.45947642
shopper_0000797,1,0,0.87330680
shopper_0000798,0,0,0.28111034
shopper_0000799,0,0,0.48515200
shopper_0000800,1,1,0.27159149
shopper_0000801,0,0,0.27525843
shopper_0000802,1,0,0.82833309
shopper_0000803,0,0,0.14964224
shopper_0000804,0,0,0.34523160
shopper_0000805,1,0,0.65104773
shopper_0000806,0,0,0.69820733
shopper_0000807,0,0,0.37932114
shopper_0000808,1,0,0.50883061
shopper_0000809,0,0,0.07116316
shopper_0000810,0,0,0.51104281
shopper_0000811,1,0,0.68059392
shopper_0000812,1,0,0.84626249
shopper_0000813,0,0,0.85815962
shopper_0000814,1,0,0.83471901
shopper_0000815,1,0,0.43041639
shopper_0000816,1,0,0.32685390
shopper_0000817,1,0,0.48421635
shopper_0000818,0,0,0.66461113
shopper_0000819,1,0,0.54246229
shopper_0000820,0,1,0.78223287
shopper_0000821,0,0,0.34552884
shopper_0000822,1,0,0.62296312
shopper_0000823,1,0,0.24779480
shopper_0000824,0,0,0.70049794
shopper_0000825,0,0,0.14042627
shopper_0000826,1,0,0.18218013
shopper_0000827,1,0,0.49295224
shopper_0000828,1,0,0.25449500
shopper_0000829,1,0,0.30854268
shopper_0000830,0,0,0.40490030
shopper_0000831,0,0,0.39302301
shopper_0000832,1,0,0.59968724
shopper_0000833,0,0,0.86380361
shopper_0000834,0,0,0.61783186
shopper_0000835,1,0,0.45846902
shopper_0000836,0,0,0.14471483
shopper_0000837,0,1,0.45282351
shopper_0000838,1,1,0.59348859
shopper_0000839,1,0,0.20419431
shopper_0000840,0,1,0.69851425
shopper_0000841,0,1,0.41216737
shopper_0000842,1,0,0.57201171
shopper_0000843,0,0,0.64198562
shopper_0000844,1,0,0.53602311
shopper_0000845,0,0,0.62262778
shopper_0000846,0,0,0.61782749
shopper_0000847,0,0,0.31611645
shopper_0000848,0,0,0.79579174
shopper_0000849,0,0,0.55837722
shopper_0000850,0,0,0.62144778
shopper_0000851,1,0,0.63294115
shopper_0000852,1,0,0.71119498
shopper_0000853,1,0,0.60590476
shopper_0000854,1,0,0.29737883
shopper_0000855,1,0,0.27668238
shopper_0000856,0,0,0.25368892
shopper_0000857,0,0,0.22779995
shopper_0000858,1,0,0.53491102
shopper_0000859,0,0,0.68578952
shopper_0000860,1,0,0.47567265
shopper_0000861,0,1,0.69696243
shopper_0000862,1,0,0.25562216
shopper_0000863,1,0,0.82892459
shopper_0000864,0,0,0.73390930
shopper_0000865,1,0,0.22617749
shopper_0000866,1,0,0.73172534
shopper_0000867,0,0,0.53038018
shopper_0000868,1,0,0.40773288
shopper_0000869,0,0,0.94415797
shopper_0000870,1,0,0.72249495
shopper_0000871,0,0,0.32977722
shopper_0000872,0,0,0.25873638
shopper_0000873,1,0,0.38631954
shopper_0000874,1,0,0.27896879
shopper_0000875,0,0,0.34003196
shopper_0000876,1,0,0.12740012
shopper_0000877,0,1,0.24158343
shopper_0000878,0,0,0.28965658
shopper_0000879,0,0,0.82532348
shopper_0000880,0,0,0.47324420
shopper_0000881,1,0,0.46769295
shopper_0000882,0,0,0.53300177
shopper_0000883,1,0,0.64176081
shopper_0000884,0,0,0.88168341
shopper_0000885,1,0,0.91212772
shopper_0000886,1,0,0.18291185
shopper_0000887,0,0,0.30879907
shopper_0000888,1,0,0.04233191
shopper_0000889,1,0,0.14650666
shopper_0000890,0,0,0.70017510
shopper_0000891,0,0,0.26401785
shopper_0000892,0,0,0.75373636
shopper_0000893,0,0,0.05813722
shopper_0000894,0,0,0.54154194
shopper_0000895,0,1,0.45867762
shopper_0000896,1,0,0.50547534
shopper_0000897,0,0,0.36742852
shopper_0000898,1,0,0.64731872
shopper_0000899,0,0,0.24749240
shopper_0000900,1,0,0.40199737
shopper_0000901,0,0,0.38809838
shopper_0000902,1,0,0.58006573
shopper_0000903,1,0,0.17486383
shopper_0000904,1,1,0.89257685
shopper_0000905,1,0,0.25939881
shopper_0000906,1,0,0.42332648
shopper_0000907,0,0,0.24494633
shopper_0000908,0,0,0.23557598
shopper_0000909,0,0,0.10537817
shopper_0000910,1,0,0.52205725
shopper_0000911,1,0,0.51369786
shopper_0000912,1,0,0.58632153
shopper_0000913,1,0,0.94041775
shopper_0000914,0,0,0.79921625
shopper_0000915,1,0,0.33128854
shopper_0000916,1,0,0.66063581
shopper_0000917,1,0,0.57234302
shopper_0000918,0,0,0.70041555
shopper_0000919,1,0,0.57268958
shopper_0000920,1,0,0.92375116
shopper_0000921,1,0,0.62518525
shopper_0000922,0,0,0.19068351
shopper_0000923,1,0,0.23309446
shopper_0000924,0,0,0.37468747
shopper_0000925,0,1,0.64059628
shopper_0000926,0,1,0.45661505
shopper_0000927,0,0,0.80856910
shopper_0000928,0,1,0.90615924
shopper_0000929,1,0,0.62737890
shopper_0000930,0,1,0.28450137
shopper_0000931,0,0,0.89140090
shopper_0000932,0,1,0.88660648
shopper_0000933,1,0,0.54170609
shopper_0000934,1,0,0.57792143
shopper_0000935,1,0,0.26804352
shopper_0000936,0,0,0.56517508
shopper_0000937,0,0,0.58525107
shopper_0000938,0,0,0.30171793
shopper_0000939,0,0,0.13811791
shopper_0000940,0,0,0.42501872
shopper_0000941,0,0,0.59372414
shopper_0000942,0,0,0.04993180
shopper_0000943,1,0,0.06690872
shopper_0000944,1,0,0.30479633
shopper_0000945,1,0,0.35834986
shopper_0000946,0,0,0.48218385
shopper_0000947,1,0,0.60367997
shopper_0000948,0,0,0.22593117
shopper_0000949,1,0,0.74441127
shopper_0000950,0,0,0.09209151
shopper_0000951,0,0,0.19973670
shopper_0000952,0,0,0.30935743
shopper_0000953,1,0,0.67661391
shopper_0000954,0,0,0.88777048
shopper_0000955,1,0,0.78182834
shopper_0000956,1,0,0.61066954
shopper_0000957,1,0,0.65780006
shopper_0000958,0,0,0.33252883
shopper_0000959,1,0,0.74494160
shopper_0000960,1,0,0.20178240
shopper_0000961,0,0,0.56379962
shopper_0000962,1,0,0.56367796
shopper_0000963,1,0,0.66480554
shopper_0000964,1,0,0.72209428
shopper_0000965,0,0,0.04610819
shopper_0000966,0,1,0.80309865
shopper_0000967,1,0,0.50129743
shopper_0000968,0,1,0.76714861
shopper_0000969,1,0,0.57049262
shopper_0000970,1,0,0.10293967
shopper_0000971,0,0,0.32832767
shopper_0000972,0,0,0.59036925
shopper_0000973,0,0,0.21622244
shopper_0000974,0,0,0.32745117
shopper_0000975,0,0,0.37111042
shopper_0000976,1,1,0.71872311
shopper_0000977,0,0,0.58939874
shopper_0000978,0,0,0.47843374
shopper_0000979,0,0,0.18821361
shopper_0000980,1,0,0.48130220
shopper_0000981,1,1,0.50756393
shopper_0000982,0,0,0.53999735
shopper_0000983,1,1,0.61313301
shopper_0000984,1,0,0.39661093
shopper_0000985,1,0,0.56618683
shopper_0000986,0,0,0.80770345
shopper_0000987,0,0,0.10492813
shopper_0000988,0,0,0.61883336
shopper_0000989,0,0,0.33368447
shopper_0000990,1,0,0.19702723
shopper_0000991,0,0,0.49295451
shopper_0000992,1,0,0.36705952
shopper_0000993,1,0,0.65205531
shopper_0000994,1,0,0.62548544
shopper_0000995,1,0,0.71763489
shopper_0000996,1,0,0.37980769
shopper_0000997,0,0,0.80896286
shopper_0000998,1,0,0.68752428
shopper_0000999,0,0,0.32058434
shopper_0001000,1,0,0.47496139
shopper_0001001,1,0,0.33775235
shopper_0001002,1,0,0.73266849
shopper_0001003,0,0,0.63864486
shopper_0001004,1,0,0.57893492
shopper_0001005,1,0,0.69617495
shopper_0001006,1,0,0.16695542
shopper_0001007,1,1,0.66077505
shopper_0001008,1,0,0.83326446
shopper_0001009,1,0,0.30519325
shopper_0001010,0,0,0.39713901
shopper_0001011,0,0,0.18453169
shopper_0001012,0,1,0.78177439
shopper_0001013,0,0,0.53126090
shopper_0001014,1,0,0.29350696
shopper_0001015,0,0,0.29495177
shopper_0001016,1,0,0.29018844
shopper_0001017,0,0,0.77528097
shopper_0001018,1,0,0.06701170
shopper_0001019,0,0,0.42084390
shopper_0001020,0,0,0.20235676
shopper_0001021,0,1,0.24284093
shopper_0001022,1,0,0.64224427
shopper_0001023,1,0,0.71723964
shopper_0001024,0,0,0.73856332
shopper_0001025,0,0,0.76483172
shopper_0001026,0,0,0.46561343
shopper_0001027,1,0,0.66373718
shopper_0001028,1,0,0.43237251
shopper_0001029,0,0,0.80682459
shopper_0001030,1,1,0.50094742
shopper_0001031,1,0,0.52139941
shopper_0001032,1,0,0.17854254
shopper_0001033,1,0,0.13792986
shopper_0001034,0,0,0.33899318
shopper_0001035,0,1,0.59933737
shopper_0001036,0,0,0.64356116
shopper_0001037,1,0,0.34739909
shopper_0001038,1,0,0.64823056
shopper_0001039,1,0,0.96287045
shopper_0001040,0,0,0.36013279
shopper_0001041,0,0,0.36552083
shopper_0001042,1,0,0.27079893
shopper_0001043,0,0,0.56909769
shopper_0001044,1,0,0.42499166
shopper_0001045,0,0,0.72915942
shopper_0001046,1,0,0.89287374
shopper_0001047,1,1,0.20711893
shopper_0001048,0,0,0.51283627
shopper_0001049,1,0,0.45906403
shopper_0001050,1,0,0.42548414
shopper_0001051,1,0,0.77558470
shopper_0001052,1,0,0.35981937
shopper_0001053,0,0,0.24643212
shopper_0001054,1,0,0.69854412
shopper_0001055,0,0,0.03584411
shopper_0001056,0,0,0.28974363
shopper_0001057,0,0,0.12581590
shopper_0001058,1,0,0.03665506
shopper_0001059,0,0,0.50803028
shopper_0001060,0,0,0.58355682
shopper_0001061,0,0,0.64381412
shopper_0001062,1,0,0.81515912
shopper_0001063,1,0,0.44716813
shopper_0001064,0,0,0.40972184
shopper_0001065,0,0,0.71432996
shopper_0001066,0,0,0.46330605
shopper_0001067,0,0,0.18499676
shopper_0001068,1,0,0.67948436
shopper_0001069,1,0,0.34222236
shopper_0001070,1,0,0.26206047
shopper_0001071,0,0,0.44340220
shopper_0001072,1,0,0.37967180
shopper_0001073,1,0,0.88480925
shopper_0001074,0,0,0.41098068
shopper_0001075,1,1,0.51797063
shopper_0001076,0,0,0.38664156
shopper_0001077,0,0,0.29881521
shopper_0001078,0,0,0.14788608
shopper_0001079,0,0,0.73368615
shopper_0001080,0,1,0.51513581
shopper_0001081,0,0,0.33838309
shopper_0001082,0,0,0.79001251
shopper_0001083,0,1,0.80762838
shopper_0001084,0,0,0.18271487
shopper_0001085,1,0,0.37021398
shopper_0001086,1,0,0.80027155
shopper_0001087,1,0,0.21567029
shopper_0001088,0,1,0.98566326
shopper_0001089,1,0,0.18794513
shopper_0001090,1,0,0.58515184
shopper_0001091,1,0,0.23909119
shopper_0001092,0,1,0.88342407
shopper_0001093,0,0,0.29559046
shopper_0001094,1,0,0.68911009
shopper_0001095,0,0,0.54782984
shopper_0001096,1,0,0.18544673
shopper_0001097,0,0,0.12205695
shopper_0001098,0,0,0.44552976
shopper_0001099,1,0,0.25791552
shopper_0001100,0,0,0.50431174
shopper_0001101,1,0,0.56571252
shopper_0001102,1,0,0.80428279
shopper_0001103,0,0,0.83973190
shopper_0001104,0,0,0.54669991
shopper_0001105,1,0,0.10472478
shopper_0001106,0,0,0.84726971
shopper_0001107,1,0,0.03613956
shopper_0001108,0,0,0.64111034
shopper_0001109,0,0,0.45269324
shopper_0001110,0,0,0.22346857
shopper_0001111,0,0,0.40867077
shopper_0001112,0,0,0.43142786
shopper_0001113,1,0,0.75774586
shopper_0001114,1,0,0.62341410
shopper_0001115,0,0,0.26370875
shopper_0001116,1,0,0.63278932
shopper_0001117,0,0,0.33232279
shopper_0001118,1,0,0.37418870
shopper_0001119,1,0,0.45427750
shopper_0001120,1,1,0.13134182
shopper_0001121,0,0,0.78265832
shopper_0001122,0,0,0.20919269
shopper_0001123,0,0,0.76499079
shopper_0001124,0,0,0.80424098
shopper_0001125,0,0,0.65266190
shopper_0001126,0,1,0.62802783
shopper_0001127,1,0,0.44635106
shopper_0001128,0,0,0.57129702
shopper_0001129,1,0,0.51657771
shopper_0001130,1,0,0.90097022
shopper_0001131,1,0,0.41916339
shopper_0001132,0,0,0.15532695
shopper_0001133,1,0,0.80135669
shopper_0001134,1,0,0.55239775
shopper_0001135,1,1,0.27167676
shopper_0001136,1,0,0.21040855
shopper_0001137,0,0,0.40782312
shopper_0001138,1,1,0.55293148
shopper_0001139,1,0,0.42400257
shopper_0001140,1,0,0.14723228
shopper_0001141,0,0,0.65920553
shopper_0001142,0,0,0.11810911
shopper_0001143,1,0,0.05475217
shopper_0001144,0,0,0.46884559
shopper_0001145,1,0,0.39569598
shopper_0001146,1,0,0.61597872
shopper_0001147,0,0,0.60953140
shopper_0001148,1,0,0.25297892
shopper_0001149,0,0,0.11030387
shopper_0001150,1,0,0.65756544
shopper_0001151,1,0,0.52449571
shopper_0001152,1,0,0.42878145
shopper_0001153,0,0,0.35657979
shopper_0001154,1,0,0.51746564
shopper_0001155,1,0,0.61198158
shopper_0001156,1,0,0.38435115
shopper_0001157,1,0,0.49808561
shopper_0001158,0,0,0.60798637
shopper_0001159,1,0,0.12440643
shopper_0001160,1,0,0.09559192
shopper_0001161,0,0,0.26443325
shopper_0001162,0,0,0.23084824
shopper_0001163,0,0,0.74696575
shopper_0001164,1,0,0.93215414
shopper_0001165,1,0,0.83866705
shopper_0001166,0,0,0.87615273
shopper_0001167,0,0,0.46657007
shopper_0001168,0,0,0.32785111
shopper_0001169,0,0,0.79827367
shopper_0001170,0,0,0.59755933
shopper_0001171,1,0,0.87051300
shopper_0001172,1,0,0.14990374
shopper_0001173,0,0,0.24976558
shopper_0001174,1,0,0.21802973
shopper_0001175,1,0,0.14655852
shopper_0001176,0,0,0.71995646
shopper_0001177,0,0,0.28687636
shopper_0001178,1,0,0.68737526
shopper_0001179,0,0,0.39705831
shopper_0001180,0,0,0.23783943
shopper_0001181,0,0,0.35087467
shopper_0001182,1,0,0.75726250
shopper_0001183,0,0,0.58930503
shopper_0001184,0,0,0.51959133
shopper_0001185,0,0,0.39646508
shopper_0001186,0,0,0.65463589
shopper_0001187,1,0,0.32673775
shopper_0001188,1,0,0.34428290
shopper_0001189,0,0,0.27840336
shopper_0001190,1,0,0.76225998
shopper_0001191,0,1,0.68323653
shopper_0001192,0,1,0.73243003
shopper_0001193,0,0,0.85633784
shopper_0001194,0,0,0.54090734
shopper_0001195,0,0,0.39145374
shopper_0001196,0,0,0.07698933
shopper_0001197,1,0,0.29895059
shopper_0001198,0,0,0.19794024
shopper_0001199,0,0,0.79096953
shopper_0001200,1,0,0.76264655
shopper_0001201,0,0,0.56286525
shopper_0001202,1,0,0.53399138
shopper_0001203,1,0,0.31401821
shopper_0001204,1,0,0.73815518
shopper_0001205,0,0,0.43038353
shopper_0001206,1,0,0.41167708
shopper_0001207,1,0,0.85951511
shopper_0001208,1,0,0.79803449
shopper_0001209,0,0,0.42680395
shopper_0001210,1,0,0.21909531
shopper_0001211,0,0,0.32911397
shopper_0001212,1,0,0.61806136
shopper_0001213,1,0,0.33584224
shopper_0001214,0,0,0.59176500
shopper_0001215,0,0,0.74107735
shopper_0001216,0,0,0.30447412
shopper_0001217,1,0,0.10816827
shopper_0001218,1,0,0.15302406
shopper_0001219,1,0,0.30134429
shopper_0001220,1,0,0.37975944
shopper_0001221,0,0,0.73676545
shopper_0001222,1,0,0.16334862
shopper_0001223,1,0,0.36748325
shopper_0001224,0,0,0.86783876
shopper_0001225,0,0,0.49064270
shopper_0001226,1,0,0.87311947
shopper_0001227,0,1,0.60414199
shopper_0001228,1,0,0.08149957
shopper_0001229,1,0,0.75153087
shopper_0001230,0,0,0.34982372
shopper_0001231,1,0,0.43479614
shopper_0001232,1,0,0.30471638
shopper_0001233,1,0,0.32495318
shopper_0001234,1,0,0.33817914
shopper_0001235,0,0,0.38433550
shopper_0001236,1,0,0.66925731
shopper_0001237,0,0,0.89878134
shopper_0001238,1,0,0.85019234
shopper_0001239,1,0,0.62616558
shopper_0001240,1,0,0.78440338
shopper_0001241,1,1,0.85615717
shopper_0001242,1,1,0.53901513
shopper_0001243,1,0,0.47868108
shopper_0001244,1,0,0.49651720
shopper_0001245,0,0,0.54097315
shopper_0001246,1,0,0.70112026
shopper_0001247,0,0,0.82362228
shopper_0001248,0,0,0.10070382
shopper_0001249,1,0,0.59599838
shopper_0001250,1,0,0.23045114
shopper_0001251,0,0,0.80483931
shopper_0001252,1,0,0.49183415
shopper_0001253,0,0,0.33638507
shopper_0001254,0,0,0.50372361
shopper_0001255,0,0,0.35207129
shopper_0001256,0,0,0.55866505
shopper_0001257,0,0,0.85959826
shopper_0001258,0,0,0.51001374
shopper_0001259,0,0,0.61967127
shopper_0001260,1,0,0.77358876
shopper_0001261,1,0,0.70248914
shopper_0001262,1,0,0.65431925
shopper_0001263,0,0,0.15194478
shopper_0001264,0,0,0.91110683
shopper_0001265,1,0,0.76213279
shopper_0001266,0,0,0.51216386
shopper_0001267,1,0,0.17049632
shopper_0001268,0,0,0.15556279
shopper_0001269,0,0,0.73268679
shopper_0001270,0,0,0.28670953
shopper_0001271,1,0,0.89958943
shopper_0001272,1,0,0.25872196
shopper_0001273,0,1,0.39430111
shopper_0001274,1,0,0.50960464
shopper_0001275,0,0,0.32600162
shopper_0001276,1,0,0.74017491
shopper_0001277,1,0,0.74419427
shopper_0001278,0,0,0.33846106
shopper_0001279,1,0,0.81018668
shopper_0001280,1,0,0.68292022
shopper_0001281,1,0,0.46364417
shopper_0001282,0,0,0.79760956
shopper_0001283,1,0,0.21397662
shopper_0001284,0,0,0.71435418
shopper_0001285,1,0,0.81699330
shopper_0001286,0,0,0.75355302
shopper_0001287,0,0,0.46979559
shopper_0001288,0,0,0.85621463
shopper_0001289,1,0,0.28914872
shopper_0001290,1,0,0.46961178
shopper_0001291,0,0,0.79347469
shopper_0001292,1,0,0.65211647
shopper_0001293,1,0,0.55778364
shopper_0001294,1,1,0.44175777
shopper_0001295,1,0,0.78522045
shopper_0001296,1,0,0.68819214
shopper_0001297,1,1,0.89177383
shopper_0001298,1,0,0.24962428
shopper_0001299,0,0,0.32507428
shopper_0001300,0,0,0.67920194
shopper_0001301,0,0,0.46140472
shopper_0001302,1,0,0.55153998
shopper_0001303,0,0,0.55803356
shopper_0001304,0,0,0.81238310
shopper_0001305,1,0,0.36705216
shopper_0001306,1,0,0.16549577
shopper_0001307,0,0,0.56732828
shopper_0001308,0,0,0.28828929
shopper_0001309,0,0,0.33362712
shopper_0001310,1,0,0.61804476
shopper_0001311,0,0,0.20929377
shopper_0001312,1,0,0.31427018
shopper_0001313,1,0,0.43316714
shopper_0001314,0,0,0.49499554
shopper_0001315,0,0,0.69133724
shopper_0001316,1,0,0.60441514
shopper_0001317,0,1,0.79359734
shopper_0001318,1,0,0.51744482
shopper_0001319,1,0,0.70526962
shopper_0001320,0,0,0.74364051
shopper_0001321,1,0,0.24736244
shopper_0001322,1,0,0.13569755
shopper_0001323,0,0,0.70459950
shopper_0001324,0,0,0.29117325
shopper_0001325,0,0,0.62855617
shopper_0001326,0,0,0.49910897
shopper_0001327,0,0,0.76995869
shopper_0001328,1,0,0.79186820
shopper_0001329,0,0,0.51666102
shopper_0001330,0,0,0.21660947
shopper_0001331,0,0,0.80855214
shopper_0001332,1,0,0.33481900
shopper_0001333,0,0,0.51765601
shopper_0001334,1,0,0.91326069
shopper_0001335,1,0,0.14690571
shopper_0001336,0,0,0.38681697
shopper_0001337,1,0,0.42463582
shopper_0001338,1,0,0.80501045
shopper_0001339,0,0,0.83112784
shopper_0001340,0,0,0.29287609
shopper_0001341,1,0,0.44413344
shopper_0001342,0,0,0.09295467
shopper_0001343,0,0,0.49456649
shopper_0001344,1,0,0.50800888
shopper_0001345,0,0,0.67083711
shopper_0001346,0,0,0.68504273
shopper_0001347,1,0,0.53187500
shopper_0001348,1,1,0.52877428
shopper_0001349,1,0,0.88053063
shopper_0001350,0,0,0.54078102
shopper_0001351,1,0,0.03400743
shopper_0001352,0,0,0.28909183
shopper_0001353,0,0,0.78344115
shopper_0001354,0,0,0.71300227
shopper_0001355,0,0,0.55687165
shopper_0001356,0,0,0.66459243
shopper_0001357,0,0,0.20143002
shopper_0001358,0,0,0.36383283
shopper_0001359,1,0,0.49088299
shopper_0001360,0,0,0.16324869
shopper_0001361,1,0,0.35069391
shopper_0001362,0,0,0.37008126
shopper_0001363,1,0,0.56234050
shopper_0001364,0,0,0.72678119
shopper_0001365,1,0,0.76477523
shopper_0001366,0,0,0.53136640
shopper_0001367,1,0,0.22545543
shopper_0001368,1,0,0.50337874
shopper_0001369,1,0,0.31828316
shopper_0001370,1,0,0.89039152
shopper_0001371,0,0,0.46279225
shopper_0001372,0,0,0.72001461
shopper_0001373,1,0,0.44249964
shopper_0001374,1,0,0.37357622
shopper_0001375,1,0,0.24617787
shopper_0001376,0,0,0.85217511
shopper_0001377,0,0,0.41467885
shopper_0001378,0,0,0.15212317
shopper_0001379,0,0,0.58570476
shopper_0001380,1,1,0.81234897
shopper_0001381,0,0,0.51724553
shopper_0001382,0,1,0.55130300
shopper_0001383,1,0,0.39847247
shopper_0001384,1,1,0.61420959
shopper_0001385,0,0,0.51373713
shopper_0001386,1,0,0.42809039
shopper_0001387,1,0,0.05903773
shopper_0001388,0,0,0.77471712
shopper_0001389,1,0,0.18550683
shopper_0001390,0,0,0.82336286
shopper_0001391,1,0,0.80844373
shopper_0001392,0,0,0.36297809
shopper_0001393,1,0,0.28657641
shopper_0001394,0,0,0.38821341
shopper_0001395,0,0,0.34796057
shopper_0001396,1,0,0.27973786
shopper_0001397,1,0,0.37862862
shopper_0001398,0,0,0.38849644
shopper_0001399,0,0,0.39670624
shopper_0001400,1,0,0.41893272
shopper_0001401,1,0,0.37557273
shopper_0001402,1,0,0.65872033
shopper_0001403,0,0,0.40840236
shopper_0001404,0,0,0.33547129
shopper_0001405,0,0,0.44056440
